feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10
1.0286196482655703	1.3146307208111876	1.1901827832309824	0.49060053901065903	-1.4864159573689757	-1.5234431045365988	-2.2188202342485073	-0.9031479024776408	2.491818569361831	-1.6878627492948053
-0.15120171652076497	-0.3485620929025054	-0.31355123865018697	0.024991429875668984	0.567009998623225	0.592104004893542	0.6442004348613726	-0.0060983083902711515	0.05322149720919413	-0.9552010766933249
-1.06182049767139	-0.883511025070005	-1.228852518073731	1.2990534881364533	0.297267001163089	0.5131897130197492	0.6823175314012472	-0.9041319367925045	0.4562490941550734	-0.6480571571339747
2.2379442987777574	2.672969353038393	1.9504272869623216	-0.23457320726862768	0.3891367692004289	-0.08028291515204616	0.0930054708238691	-0.06045315843977573	1.5770552325806586	0.2610341865030528
-0.5824263769610811	-0.46169942578702117	-0.2081669604932208	-0.4525762103384929	1.5829965222007265	1.5632143064549076	1.037385787755158	-1.0941874643631289	0.6223529848120142	-1.2196939593662346
-0.5003933356505127	-0.5806992587688787	-0.39881061645121557	-0.011125730112462383	-0.8851752351717059	-0.26575244472524	-0.2614964214120352	0.35291853764535974	1.1879752690005647	-1.5501888324638944
0.6686228929384032	0.18608781274991654	0.8277369875829169	0.9325909403601531	-2.2794064115823898	-2.16587309978967	-1.6487091060224155	0.03040845168976605	-0.28018021292030404	0.7750572060315614
0.5626152273673312	0.3548057090187601	0.6827569617134948	-0.729028936739678	-0.5563673774660924	0.2168912645690996	-0.038922437659371034	-1.4033978345050533	-1.3515009790014494	1.758113707950832
0.4367502766694035	0.38047143603342476	0.8376271056296674	1.3992197249909224	-0.15192527792741767	-1.008459463277469	-0.06886478419837941	2.525432355008339	-0.2894251940938774	1.417998029293121
1.0017338729347665	0.6610329246364097	0.9405109865786677	-0.05842774493454328	-0.036162743177317686	0.32386155340698053	-0.03493518527769	-1.2818862106807136	-1.1788329171103635	-1.2691442724931226
0.5137345560718193	0.42166419190245097	0.4602705714554528	1.2565589031802553	-0.9896255473078573	-0.7126561250171592	-0.8782454465924097	-0.5602194812694409	0.30011836276607595	-1.267758934127979
0.765415567048327	0.897611441591704	1.2624891026288685	-1.2652089497252377	1.0328500009208765	0.580149762227074	1.0614690762974506	0.3759740722504252	0.3132070972980955	0.7739243907938822
