	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer	dataset
0	5086.2401461366535	4647.986605390232	5	0.0005	50	50	1.0	8030	1	100	TCGA
1	4187.6670712423	3893.295162335113	5	0.0005	50	50	1.0	8030	1	100	TCGA
2	3463.553996744719	3133.252706403109	5	0.0005	50	50	1.0	8030	1	100	TCGA
3	2945.6425156659852	2572.6273763838726	5	0.0005	50	50	1.0	8030	1	100	TCGA
4	2563.5234451847477	2401.5864871231156	5	0.0005	50	50	1.0	8030	1	100	TCGA
5	2372.5998027199867	2274.923501786275	5	0.0005	50	50	1.0	8030	1	100	TCGA
6	2252.3982546738525	2266.4219437028896	5	0.0005	50	50	1.0	8030	1	100	TCGA
7	2180.3717150155394	2130.246909596812	5	0.0005	50	50	1.0	8030	1	100	TCGA
8	2137.392081068967	2116.1304876432946	5	0.0005	50	50	1.0	8030	1	100	TCGA
9	2105.6863918430054	2104.019040515075	5	0.0005	50	50	1.0	8030	1	100	TCGA
10	2085.508221658323	2060.0142251786274	5	0.0005	50	50	1.0	8030	1	100	TCGA
11	2071.190374599848	2063.5842383303234	5	0.0005	50	50	1.0	8030	1	100	TCGA
12	2054.591132035305	2049.869814158684	5	0.0005	50	50	1.0	8030	1	100	TCGA
13	2043.4771951427815	2037.4055611308495	5	0.0005	50	50	1.0	8030	1	100	TCGA
14	2036.2169924409332	2034.0886905229272	5	0.0005	50	50	1.0	8030	1	100	TCGA
15	2025.1377198927928	2010.5604297120367	5	0.0005	50	50	1.0	8030	1	100	TCGA
16	2015.2817050351775	2018.1456961320273	5	0.0005	50	50	1.0	8030	1	100	TCGA
17	2011.0956742390683	1993.2811549201083	5	0.0005	50	50	1.0	8030	1	100	TCGA
18	2003.631237630826	2005.0799591217808	5	0.0005	50	50	1.0	8030	1	100	TCGA
19	1997.474158454705	1991.5594605105607	5	0.0005	50	50	1.0	8030	1	100	TCGA
20	1991.5671835540727	1986.8151880005496	5	0.0005	50	50	1.0	8030	1	100	TCGA
21	1987.5318382647251	1972.2846066268844	5	0.0005	50	50	1.0	8030	1	100	TCGA
22	1979.4455717239866	1972.9848902716708	5	0.0005	50	50	1.0	8030	1	100	TCGA
23	1972.9028447165342	1976.6720007508245	5	0.0005	50	50	1.0	8030	1	100	TCGA
24	1969.9473455927046	1970.9008187912218	5	0.0005	50	50	1.0	8030	1	100	TCGA
25	1964.6536124827992	1955.9261137229114	5	0.0005	50	50	1.0	8030	1	100	TCGA
26	1961.7165439050902	1952.194638966316	5	0.0005	50	50	1.0	8030	1	100	TCGA
27	1957.5305884985376	1944.9688009137485	5	0.0005	50	50	1.0	8030	1	100	TCGA
28	1953.8144686171247	1953.9328588744504	5	0.0005	50	50	1.0	8030	1	100	TCGA
29	1949.995672996428	1940.2451454047582	5	0.0005	50	50	1.0	8030	1	100	TCGA
30	1947.3185907622137	1938.8071356538553	5	0.0005	50	50	1.0	8030	1	100	TCGA
31	1944.1658663310593	1936.844596517745	5	0.0005	50	50	1.0	8030	1	100	TCGA
32	1939.9756457259286	1940.189656166575	5	0.0005	50	50	1.0	8030	1	100	TCGA
33	1937.8949656562622	1928.6702199964668	5	0.0005	50	50	1.0	8030	1	100	TCGA
34	1934.5496496027476	1924.0763473127356	5	0.0005	50	50	1.0	8030	1	100	TCGA
35	1932.3210743937007	1926.8076411108275	5	0.0005	50	50	1.0	8030	1	100	TCGA
36	1930.2231208911126	1924.3529653884657	5	0.0005	50	50	1.0	8030	1	100	TCGA
37	1926.8403870235238	1921.4103709465296	5	0.0005	50	50	1.0	8030	1	100	TCGA
38	1924.7624974847438	1919.4705135786353	5	0.0005	50	50	1.0	8030	1	100	TCGA
39	1923.3331345290874	1918.3987773339354	5	0.0005	50	50	1.0	8030	1	100	TCGA
40	1922.0011238126247	1915.0101643471262	5	0.0005	50	50	1.0	8030	1	100	TCGA
41	1918.929895901097	1915.927707997998	5	0.0005	50	50	1.0	8030	1	100	TCGA
42	1917.3532535396712	1912.0697923209798	5	0.0005	50	50	1.0	8030	1	100	TCGA
43	1914.6565570220282	1910.7191695783606	5	0.0005	50	50	1.0	8030	1	100	TCGA
44	1914.2287852043205	1907.7117472126256	5	0.0005	50	50	1.0	8030	1	100	TCGA
45	1913.1583665757723	1906.2946611720713	5	0.0005	50	50	1.0	8030	1	100	TCGA
46	1910.0941315123061	1905.272498356038	5	0.0005	50	50	1.0	8030	1	100	TCGA
47	1909.899178914665	1906.7964732107805	5	0.0005	50	50	1.0	8030	1	100	TCGA
48	1908.3439543134652	1902.0626803450848	5	0.0005	50	50	1.0	8030	1	100	TCGA
49	1907.2189972881015	1901.5917655906485	5	0.0005	50	50	1.0	8030	1	100	TCGA
