	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3147.109709373838	2995.7364910410192	50	0.001	150	50	1.0	3395	1	100
1	2911.8057479412614	2886.613145408849	50	0.001	150	50	1.0	3395	1	100
2	2856.6839631900366	2847.8366493823196	50	0.001	150	50	1.0	3395	1	100
3	2827.9948834992997	2826.2322524236674	50	0.001	150	50	1.0	3395	1	100
4	2809.515828783373	2810.0487543693234	50	0.001	150	50	1.0	3395	1	100
5	2797.308629360866	2803.879741369652	50	0.001	150	50	1.0	3395	1	100
6	2789.8000577762305	2800.493746638982	50	0.001	150	50	1.0	3395	1	100
7	2782.276728794702	2786.028689090882	50	0.001	150	50	1.0	3395	1	100
8	2775.7505473906185	2780.747297648034	50	0.001	150	50	1.0	3395	1	100
9	2770.1515866884147	2773.4749907572	50	0.001	150	50	1.0	3395	1	100
10	2766.1701505833853	2770.0409997535253	50	0.001	150	50	1.0	3395	1	100
11	2760.905989104372	2765.62488096394	50	0.001	150	50	1.0	3395	1	100
12	2757.7143199097573	2763.398075723739	50	0.001	150	50	1.0	3395	1	100
13	2754.005761672064	2762.3526314904993	50	0.001	150	50	1.0	3395	1	100
14	2750.6446583909055	2751.2401088036268	50	0.001	150	50	1.0	3395	1	100
15	2747.9433247497227	2748.8399170388684	50	0.001	150	50	1.0	3395	1	100
16	2745.2820870239298	2753.0928826705904	50	0.001	150	50	1.0	3395	1	100
17	2742.215453932975	2744.944661769539	50	0.001	150	50	1.0	3395	1	100
18	2740.2381348901204	2744.4671138376852	50	0.001	150	50	1.0	3395	1	100
19	2737.4993899985807	2737.514684381722	50	0.001	150	50	1.0	3395	1	100
20	2735.4787689730956	2741.095314740679	50	0.001	150	50	1.0	3395	1	100
21	2733.196079054358	2737.876356544276	50	0.001	150	50	1.0	3395	1	100
22	2731.43616136344	2735.9042796031013	50	0.001	150	50	1.0	3395	1	100
23	2729.4948892572106	2733.3719190666825	50	0.001	150	50	1.0	3395	1	100
24	2727.8431748054136	2735.2799672114006	50	0.001	150	50	1.0	3395	1	100
25	2725.6983355849707	2725.0621984419813	50	0.001	150	50	1.0	3395	1	100
26	2724.521583193207	2728.5161412897346	50	0.001	150	50	1.0	3395	1	100
27	2723.1149510442674	2727.971203076452	50	0.001	150	50	1.0	3395	1	100
28	2721.7826585095913	2726.9847563822	50	0.001	150	50	1.0	3395	1	100
29	2719.984457893173	2723.7443637592614	50	0.001	150	50	1.0	3395	1	100
30	2718.455337334753	2721.426300340583	50	0.001	150	50	1.0	3395	1	100
31	2717.374569686911	2719.9329817646094	50	0.001	150	50	1.0	3395	1	100
32	2716.449676944867	2718.531555292483	50	0.001	150	50	1.0	3395	1	100
33	2715.079848275407	2716.4898660634262	50	0.001	150	50	1.0	3395	1	100
34	2713.942708316042	2720.3992758873087	50	0.001	150	50	1.0	3395	1	100
35	2712.8549803909405	2718.184682813247	50	0.001	150	50	1.0	3395	1	100
36	2711.9442312576357	2712.9738097327618	50	0.001	150	50	1.0	3395	1	100
37	2710.624872833158	2713.6830769934572	50	0.001	150	50	1.0	3395	1	100
38	2709.594545758899	2712.042842711819	50	0.001	150	50	1.0	3395	1	100
39	2708.9689319707454	2711.197045291587	50	0.001	150	50	1.0	3395	1	100
40	2708.1206105263745	2709.4278510770196	50	0.001	150	50	1.0	3395	1	100
41	2707.3453562756877	2711.2007405443355	50	0.001	150	50	1.0	3395	1	100
42	2706.1757803681576	2709.580946854834	50	0.001	150	50	1.0	3395	1	100
43	2705.860359836255	2709.6850217159117	50	0.001	150	50	1.0	3395	1	100
44	2705.3119544249394	2709.659977929314	50	0.001	150	50	1.0	3395	1	100
45	2704.0682768968118	2708.5950804030235	50	0.001	150	50	1.0	3395	1	100
46	2703.4277717754867	2704.7045926445985	50	0.001	150	50	1.0	3395	1	100
47	2702.664795596225	2706.5575551020256	50	0.001	150	50	1.0	3395	1	100
48	2702.2196430987233	2705.402784883634	50	0.001	150	50	1.0	3395	1	100
49	2701.314101373682	2703.171088895196	50	0.001	150	50	1.0	3395	1	100
