	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3356.133113311959	3264.010240835624	5	0.0005	50	50	0.5	4508	1	100
1	3177.8516928310996	3138.109091180688	5	0.0005	50	50	0.5	4508	1	100
2	3069.9210346043205	3041.928830440368	5	0.0005	50	50	0.5	4508	1	100
3	3008.1078040239395	2994.213665993218	5	0.0005	50	50	0.5	4508	1	100
4	2974.808276753642	2965.537675613199	5	0.0005	50	50	0.5	4508	1	100
5	2953.1956413752923	2935.4631660417663	5	0.0005	50	50	0.5	4508	1	100
6	2938.124703104458	2922.004770311753	5	0.0005	50	50	0.5	4508	1	100
7	2924.9063052707606	2914.2626668372072	5	0.0005	50	50	0.5	4508	1	100
8	2915.107181650792	2900.823544679135	5	0.0005	50	50	0.5	4508	1	100
9	2908.888556638965	2898.6690778859943	5	0.0005	50	50	0.5	4508	1	100
10	2900.1936270141277	2883.2755661448373	5	0.0005	50	50	0.5	4508	1	100
11	2894.549906410599	2883.939709402635	5	0.0005	50	50	0.5	4508	1	100
12	2890.395313029105	2875.331274087297	5	0.0005	50	50	0.5	4508	1	100
13	2886.6985585354446	2878.4575522078153	5	0.0005	50	50	0.5	4508	1	100
14	2882.710447766304	2869.301652780682	5	0.0005	50	50	0.5	4508	1	100
15	2879.0315938925473	2864.549988609883	5	0.0005	50	50	0.5	4508	1	100
16	2874.9578682739298	2870.4810321873506	5	0.0005	50	50	0.5	4508	1	100
17	2872.4639745907007	2861.664599796098	5	0.0005	50	50	0.5	4508	1	100
18	2870.3513756013126	2854.0135500380916	5	0.0005	50	50	0.5	4508	1	100
19	2867.326649548206	2856.615109737243	5	0.0005	50	50	0.5	4508	1	100
20	2864.256390970267	2855.8743642073973	5	0.0005	50	50	0.5	4508	1	100
21	2862.1989113760974	2849.2876242643106	5	0.0005	50	50	0.5	4508	1	100
22	2860.0555488005284	2849.3938123655594	5	0.0005	50	50	0.5	4508	1	100
23	2858.587970483598	2842.9669709944133	5	0.0005	50	50	0.5	4508	1	100
24	2856.728856897957	2843.358962808467	5	0.0005	50	50	0.5	4508	1	100
25	2855.419140044022	2844.686993046427	5	0.0005	50	50	0.5	4508	1	100
26	2853.1674874975515	2840.333328042842	5	0.0005	50	50	0.5	4508	1	100
27	2852.592408276992	2840.092278620937	5	0.0005	50	50	0.5	4508	1	100
28	2851.0844040281727	2839.7809741164256	5	0.0005	50	50	0.5	4508	1	100
29	2848.599326485188	2837.118549645973	5	0.0005	50	50	0.5	4508	1	100
30	2848.5449854454528	2837.049318273482	5	0.0005	50	50	0.5	4508	1	100
31	2847.092544884734	2832.5791300377928	5	0.0005	50	50	0.5	4508	1	100
32	2845.602878208661	2831.2127753234045	5	0.0005	50	50	0.5	4508	1	100
33	2844.581029684678	2830.8960189673458	5	0.0005	50	50	0.5	4508	1	100
34	2844.064164295721	2830.405519445357	5	0.0005	50	50	0.5	4508	1	100
35	2842.5112779066767	2830.1917834309274	5	0.0005	50	50	0.5	4508	1	100
36	2842.0903197892044	2829.416990787076	5	0.0005	50	50	0.5	4508	1	100
37	2840.926788417614	2826.9638284424295	5	0.0005	50	50	0.5	4508	1	100
38	2840.0429945568544	2828.3303950876852	5	0.0005	50	50	0.5	4508	1	100
39	2838.750984914065	2824.4959284999404	5	0.0005	50	50	0.5	4508	1	100
40	2838.5108380489414	2826.3120789391132	5	0.0005	50	50	0.5	4508	1	100
41	2837.363955833397	2823.132561824062	5	0.0005	50	50	0.5	4508	1	100
42	2836.9407084534023	2822.971424343481	5	0.0005	50	50	0.5	4508	1	100
43	2836.4313361559894	2825.021699106716	5	0.0005	50	50	0.5	4508	1	100
44	2835.65745568587	2821.3301635508783	5	0.0005	50	50	0.5	4508	1	100
45	2835.2066941009525	2822.801734472096	5	0.0005	50	50	0.5	4508	1	100
46	2834.298935554137	2820.346453285582	5	0.0005	50	50	0.5	4508	1	100
47	2833.615207245382	2822.213474601906	5	0.0005	50	50	0.5	4508	1	100
48	2833.087957074408	2818.7311680285015	5	0.0005	50	50	0.5	4508	1	100
49	2832.513229890469	2818.4166752248148	5	0.0005	50	50	0.5	4508	1	100
