	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	3986.719001129334	4765.295243063807	150	GTEX	1	50	100	0.5	0.002	25	1084
1	2816.1342605811633	2732.356922454254	150	GTEX	1	50	100	0.5	0.002	25	1084
2	2610.473698960245	2616.510499439312	150	GTEX	1	50	100	0.5	0.002	25	1084
3	2543.453589684686	2609.871031090334	150	GTEX	1	50	100	0.5	0.002	25	1084
4	2501.8660179614467	2615.211873681826	150	GTEX	1	50	100	0.5	0.002	25	1084
5	2476.0117336042304	2444.2155063179507	150	GTEX	1	50	100	0.5	0.002	25	1084
6	2462.1625028573762	2480.898900253238	150	GTEX	1	50	100	0.5	0.002	25	1084
7	2443.561472040831	2415.300755721988	150	GTEX	1	50	100	0.5	0.002	25	1084
8	2432.3649148027357	2404.81739836138	150	GTEX	1	50	100	0.5	0.002	25	1084
9	2422.362354536853	2394.9534926033743	150	GTEX	1	50	100	0.5	0.002	25	1084
10	2412.2808597154094	2408.829731408181	150	GTEX	1	50	100	0.5	0.002	25	1084
11	2407.086797162801	2385.3925874079137	150	GTEX	1	50	100	0.5	0.002	25	1084
12	2398.9541529333806	2376.534794680519	150	GTEX	1	50	100	0.5	0.002	25	1084
13	2391.780139156288	2368.815406480216	150	GTEX	1	50	100	0.5	0.002	25	1084
14	2386.8472712520716	2370.3489604993465	150	GTEX	1	50	100	0.5	0.002	25	1084
15	2380.151157526226	2362.8521928098266	150	GTEX	1	50	100	0.5	0.002	25	1084
16	2376.241621362983	2359.3473810116147	150	GTEX	1	50	100	0.5	0.002	25	1084
17	2372.622554054957	2354.1364929431293	150	GTEX	1	50	100	0.5	0.002	25	1084
18	2367.4397733161904	2350.824282802103	150	GTEX	1	50	100	0.5	0.002	25	1084
19	2365.260026992406	2345.188959041929	150	GTEX	1	50	100	0.5	0.002	25	1084
20	2362.164392284548	2346.8954748581573	150	GTEX	1	50	100	0.5	0.002	25	1084
21	2356.463366372993	2337.670727167746	150	GTEX	1	50	100	0.5	0.002	25	1084
22	2353.6916072463064	2340.244964483573	150	GTEX	1	50	100	0.5	0.002	25	1084
23	2351.0209580813616	2334.4513837575005	150	GTEX	1	50	100	0.5	0.002	25	1084
24	2349.2302524352685	2328.6947179293907	150	GTEX	1	50	100	0.5	0.002	25	1084
25	2345.678955645474	2329.1864338573846	150	GTEX	1	50	100	0.5	0.002	25	1084
26	2343.8955568881956	2325.9725931261883	150	GTEX	1	50	100	0.5	0.002	25	1084
27	2340.9877138235533	2336.2571970428353	150	GTEX	1	50	100	0.5	0.002	25	1084
28	2338.7256590997426	2322.3794748284517	150	GTEX	1	50	100	0.5	0.002	25	1084
29	2338.105267212133	2318.069089940292	150	GTEX	1	50	100	0.5	0.002	25	1084
30	2335.5305031623006	2318.755179169513	150	GTEX	1	50	100	0.5	0.002	25	1084
31	2333.334245948715	2318.5425756186132	150	GTEX	1	50	100	0.5	0.002	25	1084
32	2332.4326278897665	2314.3178348903875	150	GTEX	1	50	100	0.5	0.002	25	1084
33	2329.4945702629857	2312.2937861105333	150	GTEX	1	50	100	0.5	0.002	25	1084
34	2327.877267436391	2310.7994609876278	150	GTEX	1	50	100	0.5	0.002	25	1084
35	2327.248793532179	2314.0938214784337	150	GTEX	1	50	100	0.5	0.002	25	1084
36	2325.6890343440123	2308.8607630276406	150	GTEX	1	50	100	0.5	0.002	25	1084
37	2324.41884365386	2310.072719791543	150	GTEX	1	50	100	0.5	0.002	25	1084
38	2323.1127135914558	2309.790246303544	150	GTEX	1	50	100	0.5	0.002	25	1084
39	2321.464995644822	2306.6140424489067	150	GTEX	1	50	100	0.5	0.002	25	1084
40	2321.1833439358843	2302.4301126574383	150	GTEX	1	50	100	0.5	0.002	25	1084
41	2319.9908797345797	2302.686256089591	150	GTEX	1	50	100	0.5	0.002	25	1084
42	2318.4911773865383	2302.0190153520825	150	GTEX	1	50	100	0.5	0.002	25	1084
43	2317.059673234781	2311.548935342651	150	GTEX	1	50	100	0.5	0.002	25	1084
44	2316.1145519056327	2304.190572644368	150	GTEX	1	50	100	0.5	0.002	25	1084
45	2314.727389488651	2302.08662536389	150	GTEX	1	50	100	0.5	0.002	25	1084
46	2313.9121353183264	2298.872188437574	150	GTEX	1	50	100	0.5	0.002	25	1084
47	2313.1733006192976	2298.770921830442	150	GTEX	1	50	100	0.5	0.002	25	1084
48	2312.2931143266164	2298.271712734672	150	GTEX	1	50	100	0.5	0.002	25	1084
49	2311.7096142098458	2296.64129731501	150	GTEX	1	50	100	0.5	0.002	25	1084
