	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	3239.691816933369	2731.159810925618	50	GTEX	1	50	100	0.5	0.001	50	5701
1	2547.86516740202	2547.3742309106165	50	GTEX	1	50	100	0.5	0.001	50	5701
2	2471.247511710085	2521.0591200911954	50	GTEX	1	50	100	0.5	0.001	50	5701
3	2428.757797207363	2448.8845405143475	50	GTEX	1	50	100	0.5	0.001	50	5701
4	2405.031444523369	2412.667150461175	50	GTEX	1	50	100	0.5	0.001	50	5701
5	2385.8125079170986	2402.2485277299193	50	GTEX	1	50	100	0.5	0.001	50	5701
6	2374.2063387488693	2388.9919609969106	50	GTEX	1	50	100	0.5	0.001	50	5701
7	2362.5875353097435	2393.6279273667715	50	GTEX	1	50	100	0.5	0.001	50	5701
8	2355.0954381987676	2369.172071797766	50	GTEX	1	50	100	0.5	0.001	50	5701
9	2348.31631542257	2364.192273274121	50	GTEX	1	50	100	0.5	0.001	50	5701
10	2341.8921756939812	2356.652152521982	50	GTEX	1	50	100	0.5	0.001	50	5701
11	2335.8319122098474	2355.9736374539566	50	GTEX	1	50	100	0.5	0.001	50	5701
12	2331.02472582082	2347.7483805957404	50	GTEX	1	50	100	0.5	0.001	50	5701
13	2327.4552055206573	2347.532091031963	50	GTEX	1	50	100	0.5	0.001	50	5701
14	2323.7448690238543	2339.641466031963	50	GTEX	1	50	100	0.5	0.001	50	5701
15	2320.2183839308996	2340.8610603129455	50	GTEX	1	50	100	0.5	0.001	50	5701
16	2316.718394478435	2335.9562997564162	50	GTEX	1	50	100	0.5	0.001	50	5701
17	2313.984218153768	2340.9565192973205	50	GTEX	1	50	100	0.5	0.001	50	5701
18	2311.407539146055	2328.5860280084066	50	GTEX	1	50	100	0.5	0.001	50	5701
19	2308.1949236853593	2324.3062340333886	50	GTEX	1	50	100	0.5	0.001	50	5701
20	2305.876948792516	2322.6258744504516	50	GTEX	1	50	100	0.5	0.001	50	5701
21	2304.002670976319	2323.019624079135	50	GTEX	1	50	100	0.5	0.001	50	5701
22	2300.9676520247967	2324.902790722285	50	GTEX	1	50	100	0.5	0.001	50	5701
23	2299.4983761437757	2317.005490843334	50	GTEX	1	50	100	0.5	0.001	50	5701
24	2297.3000731467696	2315.7147388530775	50	GTEX	1	50	100	0.5	0.001	50	5701
25	2295.915651696353	2314.2295627376425	50	GTEX	1	50	100	0.5	0.001	50	5701
26	2293.4951762949586	2314.6616419803054	50	GTEX	1	50	100	0.5	0.001	50	5701
27	2293.1368152767095	2313.6691848116684	50	GTEX	1	50	100	0.5	0.001	50	5701
28	2291.4967776893172	2312.16175523185	50	GTEX	1	50	100	0.5	0.001	50	5701
29	2289.9037280301804	2309.9359715682926	50	GTEX	1	50	100	0.5	0.001	50	5701
30	2288.3674559850583	2313.4151885174074	50	GTEX	1	50	100	0.5	0.001	50	5701
31	2287.8515051461654	2306.1316906599036	50	GTEX	1	50	100	0.5	0.001	50	5701
32	2286.5950941015503	2304.491659766368	50	GTEX	1	50	100	0.5	0.001	50	5701
33	2285.3263464637853	2305.309092242455	50	GTEX	1	50	100	0.5	0.001	50	5701
34	2284.06173005572	2304.0141657259983	50	GTEX	1	50	100	0.5	0.001	50	5701
35	2283.196905384122	2303.4001028546813	50	GTEX	1	50	100	0.5	0.001	50	5701
36	2282.4939062582525	2301.5407849445996	50	GTEX	1	50	100	0.5	0.001	50	5701
37	2282.072530886484	2302.7143986342976	50	GTEX	1	50	100	0.5	0.001	50	5701
38	2280.653331246864	2301.2639661433577	50	GTEX	1	50	100	0.5	0.001	50	5701
39	2280.504790257234	2299.8846788297587	50	GTEX	1	50	100	0.5	0.001	50	5701
40	2279.706349915331	2302.6137142979146	50	GTEX	1	50	100	0.5	0.001	50	5701
41	2278.8454546776798	2298.7234875349036	50	GTEX	1	50	100	0.5	0.001	50	5701
42	2277.8264476066533	2298.6100210907794	50	GTEX	1	50	100	0.5	0.001	50	5701
43	2277.9204710689105	2297.5573451981345	50	GTEX	1	50	100	0.5	0.001	50	5701
44	2277.1864877460853	2297.5170295048124	50	GTEX	1	50	100	0.5	0.001	50	5701
45	2276.6165264867436	2295.1811760151795	50	GTEX	1	50	100	0.5	0.001	50	5701
46	2275.5911601030225	2296.092025698818	50	GTEX	1	50	100	0.5	0.001	50	5701
47	2275.869988115584	2296.40006757961	50	GTEX	1	50	100	0.5	0.001	50	5701
48	2275.1918636365135	2293.979540922796	50	GTEX	1	50	100	0.5	0.001	50	5701
49	2274.8719956803075	2296.2405848049843	50	GTEX	1	50	100	0.5	0.001	50	5701
