	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	1.8282380506885454	1.6491474692725772	100	0.0025	50	50	0.001	0.0	6939
1	1.3342780542654806	1.9231825344421212	100	0.0025	50	50	0.001	0.0	6939
2	1.3660809324181042	1.952283639752842	100	0.0025	50	50	0.001	0.0	6939
3	1.4077555347607213	2.1608212605033277	100	0.0025	50	50	0.001	0.0	6939
4	1.4690178817128776	2.0186597006270808	100	0.0025	50	50	0.001	0.0	6939
5	1.4054836640889365	2.012562604752827	100	0.0025	50	50	0.001	0.0	6939
6	1.5084198666856201	2.094802524118077	100	0.0025	50	50	0.001	0.0	6939
7	1.4960431973048685	1.8915726992641764	100	0.0025	50	50	0.001	0.0	6939
8	1.4375139392234055	1.9397895719079625	100	0.0025	50	50	0.001	0.0	6939
9	1.4544314422314115	1.9617758911836671	100	0.0025	50	50	0.001	0.0	6939
10	1.4998053027291005	1.9067820609185708	100	0.0025	50	50	0.001	0.0	6939
11	1.4224120097409574	2.0582966403341203	100	0.0025	50	50	0.001	0.0	6939
12	1.4619369826863426	2.6052355488217356	100	0.0025	50	50	0.001	0.0	6939
13	1.5314258497699496	2.1832047990357673	100	0.0025	50	50	0.001	0.0	6939
14	1.4959509486056888	1.9063201344947742	100	0.0025	50	50	0.001	0.0	6939
15	1.5007835420933537	1.9527921619652333	100	0.0025	50	50	0.001	0.0	6939
16	1.514064288542702	2.3000512319130832	100	0.0025	50	50	0.001	0.0	6939
17	1.47717669154409	1.8989358420125841	100	0.0025	50	50	0.001	0.0	6939
18	1.4531350765125184	2.2858706833527602	100	0.0025	50	50	0.001	0.0	6939
19	1.5091456068153528	1.8992941046764016	100	0.0025	50	50	0.001	0.0	6939
20	1.5162266858810955	2.003787334288967	100	0.0025	50	50	0.001	0.0	6939
21	1.447088372326804	1.9178404427395268	100	0.0025	50	50	0.001	0.0	6939
22	1.471286946451526	2.2246179694655295	100	0.0025	50	50	0.001	0.0	6939
23	1.5557298698239634	2.2384494344773302	100	0.0025	50	50	0.001	0.0	6939
24	1.4970414712637248	1.8817657667637784	100	0.0025	50	50	0.001	0.0	6939
25	1.4697527362337075	1.9209148644489267	100	0.0025	50	50	0.001	0.0	6939
26	1.5521883775016954	2.033593036704492	100	0.0025	50	50	0.001	0.0	6939
27	1.5358556799125964	2.100558672534804	100	0.0025	50	50	0.001	0.0	6939
28	1.5863463895538465	2.437142484730562	100	0.0025	50	50	0.001	0.0	6939
29	1.5754818687349808	1.975373922524899	100	0.0025	50	50	0.001	0.0	6939
30	1.5268805623086166	1.9829137475723062	100	0.0025	50	50	0.001	0.0	6939
31	1.4494412817946658	1.9741183327899152	100	0.0025	50	50	0.001	0.0	6939
32	1.497214280892847	2.0695011476713656	100	0.0025	50	50	0.001	0.0	6939
33	1.5216272593456388	2.3532442153069986	100	0.0025	50	50	0.001	0.0	6939
34	1.565022699437536	1.9517187356492984	100	0.0025	50	50	0.001	0.0	6939
35	1.4737802602926147	2.1633111126792133	100	0.0025	50	50	0.001	0.0	6939
36	1.5288382122623771	1.859859821673333	100	0.0025	50	50	0.001	0.0	6939
37	1.5292298780875113	2.1226104689373795	100	0.0025	50	50	0.001	0.0	6939
38	1.5076880709823306	2.1169703385114214	100	0.0025	50	50	0.001	0.0	6939
39	1.5546965857760553	2.757563462904717	100	0.0025	50	50	0.001	0.0	6939
40	1.5709573180734016	2.1920684911096986	100	0.0025	50	50	0.001	0.0	6939
41	1.540378397156705	1.8542687813137047	100	0.0025	50	50	0.001	0.0	6939
42	1.545764551144483	1.9480573757200805	100	0.0025	50	50	0.001	0.0	6939
43	1.4887753033199815	1.953064275061423	100	0.0025	50	50	0.001	0.0	6939
44	1.4854567225891486	2.170396217652534	100	0.0025	50	50	0.001	0.0	6939
45	1.533843786572341	2.070216725478893	100	0.0025	50	50	0.001	0.0	6939
46	1.6289128008246434	2.405021779623816	100	0.0025	50	50	0.001	0.0	6939
47	1.5539850355695364	2.1726300388175717	100	0.0025	50	50	0.001	0.0	6939
48	1.5281518910625949	2.097571158044425	100	0.0025	50	50	0.001	0.0	6939
49	1.5118079470179862	2.3476788386788012	100	0.0025	50	50	0.001	0.0	6939
