	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3045.603264126638	3226.346269923838	75	0.0025	100	50	1.0	9018	1	100
1	2644.1848476174446	2728.559659871624	75	0.0025	100	50	1.0	9018	1	100
2	2595.463129288198	2604.3353093592964	75	0.0025	100	50	1.0	9018	1	100
3	2575.4628921783	2566.8891454342024	75	0.0025	100	50	1.0	9018	1	100
4	2558.6066475140224	2553.6215022868246	75	0.0025	100	50	1.0	9018	1	100
5	2545.770797162333	2551.706844770729	75	0.0025	100	50	1.0	9018	1	100
6	2539.8352724695487	2536.8641805217494	75	0.0025	100	50	1.0	9018	1	100
7	2532.9671375109874	2527.230392686087	75	0.0025	100	50	1.0	9018	1	100
8	2527.712458208052	2524.388210584171	75	0.0025	100	50	1.0	9018	1	100
9	2522.3274795901816	2523.609372546325	75	0.0025	100	50	1.0	9018	1	100
10	2518.9027751041635	2517.7776332836056	75	0.0025	100	50	1.0	9018	1	100
11	2515.2766556108036	2512.9450045638346	75	0.0025	100	50	1.0	9018	1	100
12	2512.694475571004	2516.425689237202	75	0.0025	100	50	1.0	9018	1	100
13	2510.3248917377077	2509.7064889879084	75	0.0025	100	50	1.0	9018	1	100
14	2507.3434976023586	2507.593683750785	75	0.0025	100	50	1.0	9018	1	100
15	2504.919188281337	2504.3115933672266	75	0.0025	100	50	1.0	9018	1	100
16	2503.089129831472	2503.7593583150124	75	0.0025	100	50	1.0	9018	1	100
17	2502.3300771439685	2500.5528546050564	75	0.0025	100	50	1.0	9018	1	100
18	2499.851651719378	2498.676605684673	75	0.0025	100	50	1.0	9018	1	100
19	2498.445558902448	2498.7825823453204	75	0.0025	100	50	1.0	9018	1	100
20	2496.703033736806	2497.1913019688286	75	0.0025	100	50	1.0	9018	1	100
21	2495.655056765761	2495.693870966159	75	0.0025	100	50	1.0	9018	1	100
22	2493.358873447572	2494.1912553490106	75	0.0025	100	50	1.0	9018	1	100
23	2492.5607940404725	2490.8189519374214	75	0.0025	100	50	1.0	9018	1	100
24	2491.155699314237	2491.4870544126884	75	0.0025	100	50	1.0	9018	1	100
25	2489.9128788035687	2489.3527770689384	75	0.0025	100	50	1.0	9018	1	100
26	2489.1062825702506	2488.5150275302294	75	0.0025	100	50	1.0	9018	1	100
27	2488.2581166743116	2489.8231182769314	75	0.0025	100	50	1.0	9018	1	100
28	2487.2286269175897	2487.15774674152	75	0.0025	100	50	1.0	9018	1	100
29	2486.463758647249	2485.843093642038	75	0.0025	100	50	1.0	9018	1	100
30	2485.680128582728	2485.052486553863	75	0.0025	100	50	1.0	9018	1	100
31	2484.774389509458	2486.10248876217	75	0.0025	100	50	1.0	9018	1	100
32	2483.84642546405	2486.145337282114	75	0.0025	100	50	1.0	9018	1	100
33	2483.6684256109866	2484.0339502689226	75	0.0025	100	50	1.0	9018	1	100
34	2482.473526098058	2482.6268132655464	75	0.0025	100	50	1.0	9018	1	100
35	2481.592340530036	2482.5328939619976	75	0.0025	100	50	1.0	9018	1	100
36	2481.074123426425	2480.968650626178	75	0.0025	100	50	1.0	9018	1	100
37	2480.4913060975696	2479.8862451907976	75	0.0025	100	50	1.0	9018	1	100
38	2479.924910339158	2480.1374180472676	75	0.0025	100	50	1.0	9018	1	100
39	2479.1759531757957	2479.643787786589	75	0.0025	100	50	1.0	9018	1	100
40	2479.016409416552	2479.534703547032	75	0.0025	100	50	1.0	9018	1	100
41	2478.6181364301087	2479.761794813913	75	0.0025	100	50	1.0	9018	1	100
42	2477.726033887449	2476.9760177842336	75	0.0025	100	50	1.0	9018	1	100
43	2477.406061015154	2477.8929105979114	75	0.0025	100	50	1.0	9018	1	100
44	2477.0522058987035	2479.3224447432476	75	0.0025	100	50	1.0	9018	1	100
45	2476.5701865191863	2475.7840974894	75	0.0025	100	50	1.0	9018	1	100
46	2476.0952606797287	2478.3858783664414	75	0.0025	100	50	1.0	9018	1	100
47	2475.7203948903075	2477.8587198688756	75	0.0025	100	50	1.0	9018	1	100
48	2475.4578678247344	2474.4219829616836	75	0.0025	100	50	1.0	9018	1	100
49	2475.1486501658596	2477.31319807043	75	0.0025	100	50	1.0	9018	1	100
