	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	4412.017633090023	4067.716681552293	5	0.0015	50	50	0.0	680	1	100
1	3111.288858445418	2887.9668766194254	5	0.0015	50	50	0.0	680	1	100
2	2821.093815075099	2869.319922365735	5	0.0015	50	50	0.0	680	1	100
3	2746.474690228358	2765.7941403796326	5	0.0015	50	50	0.0	680	1	100
4	2713.6792108276245	2711.7134586506754	5	0.0015	50	50	0.0	680	1	100
5	2691.014518287302	2671.5169941504396	5	0.0015	50	50	0.0	680	1	100
6	2673.74085100789	2657.0445930826004	5	0.0015	50	50	0.0	680	1	100
7	2656.397025631959	2664.7387842532976	5	0.0015	50	50	0.0	680	1	100
8	2644.4772750287334	2633.59135889408	5	0.0015	50	50	0.0	680	1	100
9	2633.262910430939	2639.096545962233	5	0.0015	50	50	0.0	680	1	100
10	2623.317814112162	2620.32407275636	5	0.0015	50	50	0.0	680	1	100
11	2615.9020323542054	2605.20708155033	5	0.0015	50	50	0.0	680	1	100
12	2609.0138528480875	2599.2263956501256	5	0.0015	50	50	0.0	680	1	100
13	2601.5227860677373	2592.5222474678076	5	0.0015	50	50	0.0	680	1	100
14	2596.0507079996373	2585.229176890311	5	0.0015	50	50	0.0	680	1	100
15	2590.3893517844313	2580.823449523006	5	0.0015	50	50	0.0	680	1	100
16	2585.0532106113615	2578.6788851483984	5	0.0015	50	50	0.0	680	1	100
17	2579.8685776763414	2574.1679945135834	5	0.0015	50	50	0.0	680	1	100
18	2576.2125889850204	2572.808987564777	5	0.0015	50	50	0.0	680	1	100
19	2573.642467350177	2568.066331412924	5	0.0015	50	50	0.0	680	1	100
20	2570.2335632235654	2565.261392411275	5	0.0015	50	50	0.0	680	1	100
21	2567.135755267922	2560.8324348794754	5	0.0015	50	50	0.0	680	1	100
22	2565.619809116313	2559.318417036354	5	0.0015	50	50	0.0	680	1	100
23	2562.760981586472	2557.642087390075	5	0.0015	50	50	0.0	680	1	100
24	2560.936276190275	2556.0696181100816	5	0.0015	50	50	0.0	680	1	100
25	2559.426268168706	2555.046693428078	5	0.0015	50	50	0.0	680	1	100
26	2557.95257687582	2553.3435119935616	5	0.0015	50	50	0.0	680	1	100
27	2556.431850320514	2553.4158021553076	5	0.0015	50	50	0.0	680	1	100
28	2555.1465126614125	2550.40134878494	5	0.0015	50	50	0.0	680	1	100
29	2553.9392124452365	2549.6627620524496	5	0.0015	50	50	0.0	680	1	100
30	2552.819326345191	2547.837161883637	5	0.0015	50	50	0.0	680	1	100
31	2551.6409244054075	2547.393055364714	5	0.0015	50	50	0.0	680	1	100
32	2550.9609670399527	2546.410183240421	5	0.0015	50	50	0.0	680	1	100
33	2549.6153171359197	2545.877632792871	5	0.0015	50	50	0.0	680	1	100
34	2549.3594818506967	2544.4739935026696	5	0.0015	50	50	0.0	680	1	100
35	2548.0997015919747	2543.789403560773	5	0.0015	50	50	0.0	680	1	100
36	2547.458176059427	2543.0184467258164	5	0.0015	50	50	0.0	680	1	100
37	2546.635343752398	2542.249991412139	5	0.0015	50	50	0.0	680	1	100
38	2546.063106522814	2541.915335957129	5	0.0015	50	50	0.0	680	1	100
39	2545.461193167747	2541.833102278973	5	0.0015	50	50	0.0	680	1	100
40	2544.6885940137886	2540.7016307121544	5	0.0015	50	50	0.0	680	1	100
41	2544.1517395980127	2539.847264888898	5	0.0015	50	50	0.0	680	1	100
42	2543.550330384207	2539.69039778973	5	0.0015	50	50	0.0	680	1	100
43	2543.066083272582	2539.130528128926	5	0.0015	50	50	0.0	680	1	100
44	2542.4250352299364	2538.516751236652	5	0.0015	50	50	0.0	680	1	100
45	2541.7658259479817	2537.5064838351914	5	0.0015	50	50	0.0	680	1	100
46	2541.1037497645525	2536.8983724776226	5	0.0015	50	50	0.0	680	1	100
47	2540.6800698298325	2536.499060242619	5	0.0015	50	50	0.0	680	1	100
48	2539.7356910812014	2535.9145765448334	5	0.0015	50	50	0.0	680	1	100
49	2539.465425992281	2535.102105988929	5	0.0015	50	50	0.0	680	1	100
