	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	4922.386616819234	15103.419714725378	25	TARGET	1	50	100	0.5	0.0015	125	4222
1	4504.571561973906	6497.544389204545	25	TARGET	1	50	100	0.5	0.0015	125	4222
2	4424.181454025937	10044.277624881628	25	TARGET	1	50	100	0.5	0.0015	125	4222
3	4406.4567106613	5393.355934836648	25	TARGET	1	50	100	0.5	0.0015	125	4222
4	4383.310530434554	5219.925477923769	25	TARGET	1	50	100	0.5	0.0015	125	4222
5	4355.818107014152	4798.79677882339	25	TARGET	1	50	100	0.5	0.0015	125	4222
6	4349.0993956492	4930.665290601326	25	TARGET	1	50	100	0.5	0.0015	125	4222
7	4341.376630070234	4588.325054746686	25	TARGET	1	50	100	0.5	0.0015	125	4222
8	4316.885628748421	4386.794818300189	25	TARGET	1	50	100	0.5	0.0015	125	4222
9	4307.353296145045	4578.224986683239	25	TARGET	1	50	100	0.5	0.0015	125	4222
10	4295.20803247317	4359.234293619792	25	TARGET	1	50	100	0.5	0.0015	125	4222
11	4284.683221373895	4362.836203835227	25	TARGET	1	50	100	0.5	0.0015	125	4222
12	4274.462533867319	4369.147202000473	25	TARGET	1	50	100	0.5	0.0015	125	4222
13	4271.878892686632	4369.101902817235	25	TARGET	1	50	100	0.5	0.0015	125	4222
14	4271.027104130498	4385.185221354167	25	TARGET	1	50	100	0.5	0.0015	125	4222
15	4265.231271865793	4334.163722182765	25	TARGET	1	50	100	0.5	0.0015	125	4222
16	4254.169658416851	4344.878351384943	25	TARGET	1	50	100	0.5	0.0015	125	4222
17	4250.176766032723	4319.481904000947	25	TARGET	1	50	100	0.5	0.0015	125	4222
18	4247.236638849432	4319.686641808712	25	TARGET	1	50	100	0.5	0.0015	125	4222
19	4236.491207649411	4315.294440991951	25	TARGET	1	50	100	0.5	0.0015	125	4222
20	4246.8472329085125	4326.762170040246	25	TARGET	1	50	100	0.5	0.0015	125	4222
21	4226.2780724727745	4307.090909090909	25	TARGET	1	50	100	0.5	0.0015	125	4222
22	4226.159820864899	4321.626020951705	25	TARGET	1	50	100	0.5	0.0015	125	4222
23	4221.219965770991	4325.252404415246	25	TARGET	1	50	100	0.5	0.0015	125	4222
24	4219.681894218881	4315.996041962595	25	TARGET	1	50	100	0.5	0.0015	125	4222
25	4214.138783670033	4327.376805160985	25	TARGET	1	50	100	0.5	0.0015	125	4222
26	4217.387349241109	4290.828354344223	25	TARGET	1	50	100	0.5	0.0015	125	4222
27	4207.365344114978	4291.793442234848	25	TARGET	1	50	100	0.5	0.0015	125	4222
28	4202.66185619213	4289.461447975852	25	TARGET	1	50	100	0.5	0.0015	125	4222
29	4198.508610272648	4316.54550633286	25	TARGET	1	50	100	0.5	0.0015	125	4222
30	4200.976563733034	4287.868090080492	25	TARGET	1	50	100	0.5	0.0015	125	4222
31	4197.814982918377	4333.854921283144	25	TARGET	1	50	100	0.5	0.0015	125	4222
32	4196.099386195944	4301.685199159564	25	TARGET	1	50	100	0.5	0.0015	125	4222
33	4188.014599116162	4283.997092507102	25	TARGET	1	50	100	0.5	0.0015	125	4222
34	4194.157408640441	4305.085478811553	25	TARGET	1	50	100	0.5	0.0015	125	4222
35	4184.554655030119	4299.636067708333	25	TARGET	1	50	100	0.5	0.0015	125	4222
36	4187.960741858691	4330.756939512311	25	TARGET	1	50	100	0.5	0.0015	125	4222
37	4191.382168034512	4266.256517814867	25	TARGET	1	50	100	0.5	0.0015	125	4222
38	4181.501614040799	4301.18115234375	25	TARGET	1	50	100	0.5	0.0015	125	4222
39	4179.528619117608	4285.641290838068	25	TARGET	1	50	100	0.5	0.0015	125	4222
40	4182.027324843487	4298.305345939867	25	TARGET	1	50	100	0.5	0.0015	125	4222
41	4173.9648199113535	4292.037279533617	25	TARGET	1	50	100	0.5	0.0015	125	4222
42	4176.942970558449	4295.17803030303	25	TARGET	1	50	100	0.5	0.0015	125	4222
43	4172.985443628998	4291.70917672822	25	TARGET	1	50	100	0.5	0.0015	125	4222
44	4172.324663464068	4280.495820016572	25	TARGET	1	50	100	0.5	0.0015	125	4222
45	4176.131937046243	4265.33378462358	25	TARGET	1	50	100	0.5	0.0015	125	4222
46	4166.457750930529	4308.965198863636	25	TARGET	1	50	100	0.5	0.0015	125	4222
47	4161.586729107481	4266.549190636837	25	TARGET	1	50	100	0.5	0.0015	125	4222
48	4170.09334392098	4274.892740885417	25	TARGET	1	50	100	0.5	0.0015	125	4222
49	4163.312117348616	4305.053407611269	25	TARGET	1	50	100	0.5	0.0015	125	4222
