	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	2.430689907281036	2.0186099152492063	125	0.001	100	50	0.001	0.0	6268
1	1.555886997681906	1.986529454218498	125	0.001	100	50	0.001	0.0	6268
2	1.5241820385358442	2.032433622083974	125	0.001	100	50	0.001	0.0	6268
3	1.5436865475527808	2.004596160771058	125	0.001	100	50	0.001	0.0	6268
4	1.4651322354374892	2.1713106591204614	125	0.001	100	50	0.001	0.0	6268
5	1.4574742636103237	2.198234723357352	125	0.001	100	50	0.001	0.0	6268
6	1.4315736951704399	1.9635742462843828	125	0.001	100	50	0.001	0.0	6268
7	1.3771736319575085	1.912550122286576	125	0.001	100	50	0.001	0.0	6268
8	1.4128294897854525	2.03718793870842	125	0.001	100	50	0.001	0.0	6268
9	1.4211193838035163	1.828073178263057	125	0.001	100	50	0.001	0.0	6268
10	1.3913670412972086	1.9126706565543297	125	0.001	100	50	0.001	0.0	6268
11	1.4165235546270212	2.077875733603483	125	0.001	100	50	0.001	0.0	6268
12	1.4791774452524156	1.8542353900623139	125	0.001	100	50	0.001	0.0	6268
13	1.3979670751060624	2.001768411459476	125	0.001	100	50	0.001	0.0	6268
14	1.4020009770060173	1.9287268007690546	125	0.001	100	50	0.001	0.0	6268
15	1.5160818237795102	2.074659448280845	125	0.001	100	50	0.001	0.0	6268
16	1.367654551902993	1.8712756887904545	125	0.001	100	50	0.001	0.0	6268
17	1.372807845807311	2.1546640190977895	125	0.001	100	50	0.001	0.0	6268
18	1.4243416934065671	1.9600289342052395	125	0.001	100	50	0.001	0.0	6268
19	1.319820218683429	1.8804150434570603	125	0.001	100	50	0.001	0.0	6268
20	1.3860676475735967	1.960292935257432	125	0.001	100	50	0.001	0.0	6268
21	1.3684744477386013	1.8418181740303112	125	0.001	100	50	0.001	0.0	6268
22	1.3219807187872359	1.7995893462894068	125	0.001	100	50	0.001	0.0	6268
23	1.3989898301831192	1.7818322998843732	125	0.001	100	50	0.001	0.0	6268
24	1.3473217497925747	2.0442493115738745	125	0.001	100	50	0.001	0.0	6268
25	1.4076671140531822	2.00355877817019	125	0.001	100	50	0.001	0.0	6268
26	1.3730029681277784	2.1510400197701975	125	0.001	100	50	0.001	0.0	6268
27	1.4470683752186022	1.8639671679436591	125	0.001	100	50	0.001	0.0	6268
28	1.3003935836050546	1.9223953662137456	125	0.001	100	50	0.001	0.0	6268
29	1.2908029889361987	2.04929624506438	125	0.001	100	50	0.001	0.0	6268
30	1.3669150470547529	1.949853109470061	125	0.001	100	50	0.001	0.0	6268
31	1.3521563318499366	2.0469762529059534	125	0.001	100	50	0.001	0.0	6268
32	1.466946182004149	1.987150163313171	125	0.001	100	50	0.001	0.0	6268
33	1.4026894603828106	1.9888609028911044	125	0.001	100	50	0.001	0.0	6268
34	1.3718489271354235	1.9470009287502297	125	0.001	100	50	0.001	0.0	6268
35	1.4177940111224614	2.0988302413181867	125	0.001	100	50	0.001	0.0	6268
36	1.3723724332076006	1.912390354486542	125	0.001	100	50	0.001	0.0	6268
37	1.3200309413181384	1.682647376853695	125	0.001	100	50	0.001	0.0	6268
38	1.3131746302454679	1.7613267021015087	125	0.001	100	50	0.001	0.0	6268
39	1.2446444887582016	1.8039948519739548	125	0.001	100	50	0.001	0.0	6268
40	1.3529434189648402	1.975074484516968	125	0.001	100	50	0.001	0.0	6268
41	1.3877566147104505	2.0272778664674633	125	0.001	100	50	0.001	0.0	6268
42	1.3804626429478624	1.8700967817415928	125	0.001	100	50	0.001	0.0	6268
43	1.276317633526188	1.8839763867923451	125	0.001	100	50	0.001	0.0	6268
44	1.4099105231224078	2.0941214442936915	125	0.001	100	50	0.001	0.0	6268
45	1.453147010680442	1.9136430577839765	125	0.001	100	50	0.001	0.0	6268
46	1.3387016244070393	1.9794480980696232	125	0.001	100	50	0.001	0.0	6268
47	1.4014773563739409	1.864870279400572	125	0.001	100	50	0.001	0.0	6268
48	1.3854126341820625	2.015485745884948	125	0.001	100	50	0.001	0.0	6268
49	1.342686765922518	2.0413586406133373	125	0.001	100	50	0.001	0.0	6268
