	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.02660528805208193	0.016866454455723726	100	0.002	100	100	0.0	0.1	9512
1	0.015308885445287393	0.013896031978310408	100	0.002	100	100	0.0	0.1	9512
2	0.013455159245752463	0.012937648141717478	100	0.002	100	100	0.0	0.1	9512
3	0.012512701597968254	0.011994692958164853	100	0.002	100	100	0.0	0.1	9512
4	0.011908819737591773	0.01151519359746524	100	0.002	100	100	0.0	0.1	9512
5	0.011474100474937429	0.011126688054725385	100	0.002	100	100	0.0	0.1	9512
6	0.0112342655232884	0.010947983537446245	100	0.002	100	100	0.0	0.1	9512
7	0.011059288519043718	0.01089789108132826	100	0.002	100	100	0.0	0.1	9512
8	0.010947272866571746	0.010984783167692603	100	0.002	100	100	0.0	0.1	9512
9	0.010898212300395657	0.010714487662364375	100	0.002	100	100	0.0	0.1	9512
10	0.010851975759630038	0.010741559418192556	100	0.002	100	100	0.0	0.1	9512
11	0.010846617721056002	0.01065635340854554	100	0.002	100	100	0.0	0.1	9512
12	0.010822314597962292	0.010932546527433008	100	0.002	100	100	0.0	0.1	9512
13	0.01082033214097868	0.010698289637156471	100	0.002	100	100	0.0	0.1	9512
14	0.010794988546441715	0.010684815073389396	100	0.002	100	100	0.0	0.1	9512
15	0.010796934107102238	0.010698104188216576	100	0.002	100	100	0.0	0.1	9512
16	0.010776353449469974	0.010738757253761616	100	0.002	100	100	0.0	0.1	9512
17	0.01075684492260892	0.010562877688934425	100	0.002	100	100	0.0	0.1	9512
18	0.010732949002180199	0.010671823059367177	100	0.002	100	100	0.0	0.1	9512
19	0.010746318927082424	0.010640759457322995	100	0.002	100	100	0.0	0.1	9512
20	0.010762661165953265	0.01092867556439417	100	0.002	100	100	0.0	0.1	9512
21	0.010749457666406429	0.010604873994083979	100	0.002	100	100	0.0	0.1	9512
22	0.010733982000187709	0.010605242290315049	100	0.002	100	100	0.0	0.1	9512
23	0.010725843354554634	0.010627608229878072	100	0.002	100	100	0.0	0.1	9512
24	0.010720000283619075	0.01062578697249037	100	0.002	100	100	0.0	0.1	9512
25	0.01070412819464823	0.010791938604135244	100	0.002	100	100	0.0	0.1	9512
26	0.010698997596266717	0.010611514222539292	100	0.002	100	100	0.0	0.1	9512
27	0.010695134278382479	0.010632528638534861	100	0.002	100	100	0.0	0.1	9512
28	0.010710869190750809	0.010774770035741434	100	0.002	100	100	0.0	0.1	9512
29	0.010708164265597966	0.01067196353059084	100	0.002	100	100	0.0	0.1	9512
30	0.010699175130807415	0.010795404361721207	100	0.002	100	100	0.0	0.1	9512
31	0.010716077954433467	0.01059075695129528	100	0.002	100	100	0.0	0.1	9512
32	0.010676777513984076	0.010554470930312605	100	0.002	100	100	0.0	0.1	9512
33	0.010678006723838956	0.01054967033995554	100	0.002	100	100	0.0	0.1	9512
34	0.010686903009637375	0.01067028020332295	100	0.002	100	100	0.0	0.1	9512
35	0.010698595373352764	0.010577916794493937	100	0.002	100	100	0.0	0.1	9512
36	0.01066555568306663	0.010619802535805373	100	0.002	100	100	0.0	0.1	9512
37	0.010688912282933036	0.010712496758248109	100	0.002	100	100	0.0	0.1	9512
38	0.010693916900568822	0.010667903477016188	100	0.002	100	100	0.0	0.1	9512
39	0.010700684037124054	0.010880568837586712	100	0.002	100	100	0.0	0.1	9512
40	0.010689095621988927	0.010589285103700358	100	0.002	100	100	0.0	0.1	9512
41	0.010656736515486936	0.010621708057407668	100	0.002	100	100	0.0	0.1	9512
42	0.010667423128489669	0.01088470033232842	100	0.002	100	100	0.0	0.1	9512
43	0.010697618088975167	0.01064288005033369	100	0.002	100	100	0.0	0.1	9512
44	0.01069341561453579	0.010537881049795885	100	0.002	100	100	0.0	0.1	9512
45	0.01066133276880275	0.010576324882858342	100	0.002	100	100	0.0	0.1	9512
46	0.010681981565350619	0.010581215882734404	100	0.002	100	100	0.0	0.1	9512
47	0.010653439812555326	0.010648307639813446	100	0.002	100	100	0.0	0.1	9512
48	0.010660516561378926	0.010715753878208579	100	0.002	100	100	0.0	0.1	9512
49	0.010681570065917674	0.01073515502447494	100	0.002	100	100	0.0	0.1	9512
50	0.010669280183922531	0.010586396490097273	100	0.002	100	100	0.0	0.1	9512
51	0.01064258432612385	0.01091224273371138	100	0.002	100	100	0.0	0.1	9512
52	0.010726873055781148	0.010540619672384705	100	0.002	100	100	0.0	0.1	9512
53	0.01066868923565704	0.010702829872103085	100	0.002	100	100	0.0	0.1	9512
54	0.010686564852178736	0.01073195726697976	100	0.002	100	100	0.0	0.1	9512
55	0.010662310177547974	0.010885234964908196	100	0.002	100	100	0.0	0.1	9512
56	0.010650412175769945	0.010584528303311615	100	0.002	100	100	0.0	0.1	9512
57	0.010651101232581034	0.010639368780812045	100	0.002	100	100	0.0	0.1	9512
58	0.010672293853837493	0.010702775070091165	100	0.002	100	100	0.0	0.1	9512
59	0.010664001650891389	0.01055112117313803	100	0.002	100	100	0.0	0.1	9512
60	0.010618871711507166	0.010472863536848051	100	0.002	100	100	0.0	0.1	9512
61	0.010648591053775726	0.010565108776334708	100	0.002	100	100	0.0	0.1	9512
62	0.01068421068489409	0.010568846252178826	100	0.002	100	100	0.0	0.1	9512
63	0.010647610265337755	0.010629007922232607	100	0.002	100	100	0.0	0.1	9512
64	0.010663205809185979	0.010680066998585005	100	0.002	100	100	0.0	0.1	9512
65	0.010655125885256782	0.010625620504367534	100	0.002	100	100	0.0	0.1	9512
66	0.010656187748228765	0.010587904737624793	100	0.002	100	100	0.0	0.1	9512
67	0.010633967581946032	0.010545515449963383	100	0.002	100	100	0.0	0.1	9512
68	0.010642381291272542	0.010597116167854739	100	0.002	100	100	0.0	0.1	9512
69	0.010687043559699412	0.010584054591337193	100	0.002	100	100	0.0	0.1	9512
70	0.01065748780696688	0.01062915628743901	100	0.002	100	100	0.0	0.1	9512
71	0.010672485550754125	0.010697808164754173	100	0.002	100	100	0.0	0.1	9512
72	0.01065065548465829	0.01058184815816453	100	0.002	100	100	0.0	0.1	9512
73	0.010633314800015656	0.010712303636136178	100	0.002	100	100	0.0	0.1	9512
74	0.010643556669930665	0.01069784569367054	100	0.002	100	100	0.0	0.1	9512
75	0.010665364630447524	0.010580439572836883	100	0.002	100	100	0.0	0.1	9512
76	0.010656218793238024	0.010537723991058297	100	0.002	100	100	0.0	0.1	9512
77	0.010644678273392093	0.010480882347085965	100	0.002	100	100	0.0	0.1	9512
78	0.01064811844076349	0.010514794547915686	100	0.002	100	100	0.0	0.1	9512
79	0.01063983853754817	0.01059921214937537	100	0.002	100	100	0.0	0.1	9512
80	0.010660995747670444	0.010566695904925495	100	0.002	100	100	0.0	0.1	9512
81	0.010641166618479516	0.010639271807516738	100	0.002	100	100	0.0	0.1	9512
82	0.010636160063993554	0.01062290101039649	100	0.002	100	100	0.0	0.1	9512
83	0.010646184405331136	0.010591656507400665	100	0.002	100	100	0.0	0.1	9512
84	0.010638151232845361	0.010713791955497478	100	0.002	100	100	0.0	0.1	9512
85	0.010636925010781739	0.010643735627713213	100	0.002	100	100	0.0	0.1	9512
86	0.010676101238543874	0.0107128239747842	100	0.002	100	100	0.0	0.1	9512
87	0.010644273231577527	0.010669790313402849	100	0.002	100	100	0.0	0.1	9512
88	0.010625030252060266	0.010522532177088251	100	0.002	100	100	0.0	0.1	9512
89	0.01063280607725363	0.010586117476182162	100	0.002	100	100	0.0	0.1	9512
90	0.01061875921272673	0.010635262898331504	100	0.002	100	100	0.0	0.1	9512
91	0.010644869628075135	0.010512580115697124	100	0.002	100	100	0.0	0.1	9512
92	0.010650332030876529	0.01062898145700105	100	0.002	100	100	0.0	0.1	9512
93	0.010653732196197054	0.010675831726372926	100	0.002	100	100	0.0	0.1	9512
94	0.01066246131330358	0.010609719394768515	100	0.002	100	100	0.0	0.1	9512
95	0.010637921122953803	0.010513837150089713	100	0.002	100	100	0.0	0.1	9512
96	0.010655059179586564	0.010604040907343305	100	0.002	100	100	0.0	0.1	9512
97	0.010607630334985277	0.010690895984764878	100	0.002	100	100	0.0	0.1	9512
98	0.010669452269439595	0.010916378283178716	100	0.002	100	100	0.0	0.1	9512
99	0.01064011761138027	0.010826149234195627	100	0.002	100	100	0.0	0.1	9512
